id_talent_req,nama_posisi,company_name,backlog_headcount,nim,program_studi,semester,match_score
TR080,Content Creator,PT Bumi Bangsa,2,20210190,Desain Komunikasi Visual,6,70.0
TR080,Content Creator,PT Bumi Bangsa,2,20220631,Ilmu Komunikasi,5,70.0
TR080,Content Creator,PT Bumi Bangsa,2,20211108,Desain Komunikasi Visual,6,70.0
TR080,Content Creator,PT Bumi Bangsa,2,20221136,Ilmu Komunikasi,5,70.0
TR080,Content Creator,PT Bumi Bangsa,2,20191461,Ilmu Komunikasi,11,70.0
TR081,UI/UX Designer,PT Cakra Inovasi,1,20200161,Desain Komunikasi Visual,8,100.0
TR081,UI/UX Designer,PT Cakra Inovasi,1,20212238,Desain Komunikasi Visual,7,100.0
TR081,UI/UX Designer,PT Cakra Inovasi,1,20193177,Desain Komunikasi Visual,9,100.0
TR081,UI/UX Designer,PT Cakra Inovasi,1,20208073,Desain Komunikasi Visual,8,100.0
TR081,UI/UX Designer,PT Cakra Inovasi,1,20208515,Desain Komunikasi Visual,8,100.0
TR082,Marketing Intern,PT Sentosa Mandiri,1,20220299,Ilmu Komunikasi,4,70.0
TR082,Marketing Intern,PT Sentosa Mandiri,1,20220631,Ilmu Komunikasi,5,70.0
TR082,Marketing Intern,PT Sentosa Mandiri,1,20210885,Manajemen,6,70.0
TR082,Marketing Intern,PT Sentosa Mandiri,1,20221136,Ilmu Komunikasi,5,70.0
TR082,Marketing Intern,PT Sentosa Mandiri,1,20221210,Ilmu Komunikasi,4,70.0
TR083,HR Intern,PT Media Cerdas,3,20210218,Psikologi,5,70.0
TR083,HR Intern,PT Media Cerdas,3,20210487,Psikologi,5,70.0
TR083,HR Intern,PT Media Cerdas,3,20210611,Psikologi,5,70.0
TR083,HR Intern,PT Media Cerdas,3,20210885,Manajemen,6,70.0
TR083,HR Intern,PT Media Cerdas,3,20211235,Manajemen,6,70.0
TR084,Software Developer,PT Esa Pratama,1,20200322,Sistem Informasi,7,70.0
TR084,Software Developer,PT Esa Pratama,1,20210378,Informatika,6,70.0
TR084,Software Developer,PT Esa Pratama,1,20210709,Informatika,6,70.0
TR084,Software Developer,PT Esa Pratama,1,20200739,Informatika,9,70.0
TR084,Software Developer,PT Esa Pratama,1,20210777,Informatika,7,70.0
TR086,Civil Engineer Intern,PT Bakti Kreatif,2,20210860,Teknik Sipil,6,100.0
TR086,Civil Engineer Intern,PT Bakti Kreatif,2,20216895,Teknik Sipil,5,100.0
TR086,Civil Engineer Intern,PT Bakti Kreatif,2,202112759,Teknik Sipil,7,100.0
TR086,Civil Engineer Intern,PT Bakti Kreatif,2,202212959,Teknik Sipil,5,100.0
TR086,Civil Engineer Intern,PT Bakti Kreatif,2,202113160,Teknik Sipil,6,100.0
TR087,Lab Technician Intern,PT Mega Solusi,4,20210272,Farmasi,6,70.0
TR087,Lab Technician Intern,PT Mega Solusi,4,20222488,Farmasi,5,70.0
TR087,Lab Technician Intern,PT Mega Solusi,4,20202876,Agroteknologi,7,70.0
TR087,Lab Technician Intern,PT Mega Solusi,4,20213165,Agroteknologi,7,70.0
TR087,Lab Technician Intern,PT Mega Solusi,4,20195234,Farmasi,9,70.0
TR088,Quality Control Staff,PT Solusi Digital,1,20190139,Teknik Industri,11,70.0
TR088,Quality Control Staff,PT Solusi Digital,1,20210313,Teknik Industri,6,70.0
TR088,Quality Control Staff,PT Solusi Digital,1,20210369,Teknik Industri,7,70.0
TR088,Quality Control Staff,PT Solusi Digital,1,20201463,Teknik Industri,8,70.0
TR088,Quality Control Staff,PT Solusi Digital,1,20201993,Teknik Industri,9,70.0
TR089,Business Analyst,PT Mitra Bangsa,2,20211869,Statistika,7,100.0
TR089,Business Analyst,PT Mitra Bangsa,2,20202518,Sistem Informasi,8,100.0
TR089,Business Analyst,PT Mitra Bangsa,2,20193653,Sistem Informasi,9,100.0
TR089,Business Analyst,PT Mitra Bangsa,2,20195167,Sistem Informasi,11,100.0
TR089,Business Analyst,PT Mitra Bangsa,2,20215720,Sistem Informasi,7,100.0
TR090,HSE Intern,CV Media Abadi,1,20200420,Teknik Industri,7,70.0
TR090,HSE Intern,CV Media Abadi,1,20200432,Teknik Industri,8,70.0
TR090,HSE Intern,CV Media Abadi,1,20200657,Teknik Mesin,7,70.0
TR090,HSE Intern,CV Media Abadi,1,20193490,Teknik Industri,11,70.0
TR090,HSE Intern,CV Media Abadi,1,20206493,Teknik Industri,8,70.0
TR091,Consultant Intern,CV Cakra Informatika,1,20210342,Sistem Informasi,5,70.0
TR091,Consultant Intern,CV Cakra Informatika,1,20220601,Sistem Informasi,5,70.0
TR091,Consultant Intern,CV Cakra Informatika,1,20191383,Sistem Informasi,10,70.0
TR091,Consultant Intern,CV Cakra Informatika,1,20221506,Ekonomi Pembangunan,5,70.0
TR091,Consultant Intern,CV Cakra Informatika,1,20212179,Ekonomi Pembangunan,7,70.0
TR092,Data Entry Operator,CV Inovasi Bangsa,3,20200322,Sistem Informasi,7,70.0
TR092,Data Entry Operator,CV Inovasi Bangsa,3,20220336,Sistem Informasi,4,70.0
TR092,Data Entry Operator,CV Inovasi Bangsa,3,20210885,Manajemen,6,70.0
TR092,Data Entry Operator,CV Inovasi Bangsa,3,20211235,Manajemen,6,70.0
TR092,Data Entry Operator,CV Inovasi Bangsa,3,20221535,Manajemen,4,70.0
TR094,IT Staff,PT Bina Inovasi,1,20200322,Sistem Informasi,7,70.0
TR094,IT Staff,PT Bina Inovasi,1,20200673,Teknik Elektro,7,70.0
TR094,IT Staff,PT Bina Inovasi,1,20210698,Teknik Elektro,6,70.0
TR094,IT Staff,PT Bina Inovasi,1,20190729,Teknik Elektro,9,70.0
TR094,IT Staff,PT Bina Inovasi,1,20201969,Sistem Informasi,7,70.0
TR095,DevOps Engineer,PT Nusa Nusantara,1,20220446,Informatika,4,100.0
TR095,DevOps Engineer,PT Nusa Nusantara,1,20212492,Informatika,7,100.0
TR095,DevOps Engineer,PT Nusa Nusantara,1,20228204,Informatika,4,100.0
TR095,DevOps Engineer,PT Nusa Nusantara,1,202210299,Informatika,5,100.0
TR095,DevOps Engineer,PT Nusa Nusantara,1,202019053,Informatika,9,100.0
TR097,Data Analyst,PT Bina Cerdas,3,20210378,Informatika,6,82.0
TR097,Data Analyst,PT Bina Cerdas,3,20200739,Informatika,9,82.0
TR097,Data Analyst,PT Bina Cerdas,3,20223635,Manajemen,5,82.0
TR097,Data Analyst,PT Bina Cerdas,3,20203952,Manajemen,9,82.0
TR097,Data Analyst,PT Bina Cerdas,3,20204850,Informatika,9,82.0
TR099,Content Writer,PT Digital Mandiri,1,20200697,Ilmu Komunikasi,9,70.0
TR099,Content Writer,PT Digital Mandiri,1,20190815,Sastra Inggris,9,70.0
TR099,Content Writer,PT Digital Mandiri,1,20201042,Ilmu Komunikasi,8,70.0
TR099,Content Writer,PT Digital Mandiri,1,20205060,Sastra Inggris,7,70.0
TR099,Content Writer,PT Digital Mandiri,1,20215935,Ilmu Komunikasi,7,70.0
TR100,Consultant Intern,PT Indo Sejahtera,2,20200116,Ekonomi Pembangunan,9,70.0
TR100,Consultant Intern,PT Indo Sejahtera,2,20200322,Sistem Informasi,7,70.0
TR100,Consultant Intern,PT Indo Sejahtera,2,20201969,Sistem Informasi,7,70.0
TR100,Consultant Intern,PT Indo Sejahtera,2,20212117,Sistem Informasi,6,70.0
TR100,Consultant Intern,PT Indo Sejahtera,2,20212194,Ekonomi Pembangunan,7,70.0
TR10000,Business Analyst,PT Sinergi Sejahtera,2,20210885,Manajemen,6,100.0
TR10000,Business Analyst,PT Sinergi Sejahtera,2,20211235,Manajemen,6,100.0
TR10000,Business Analyst,PT Sinergi Sejahtera,2,20211884,Manajemen,6,100.0
TR10000,Business Analyst,PT Sinergi Sejahtera,2,20202518,Sistem Informasi,8,100.0
TR10000,Business Analyst,PT Sinergi Sejahtera,2,20213216,Manajemen,7,100.0
TR10002,Production Planning Intern,PT Techno Terapan,2,20210265,Teknik Industri,7,70.0
TR10002,Production Planning Intern,PT Techno Terapan,2,20210885,Manajemen,6,70.0
TR10002,Production Planning Intern,PT Techno Terapan,2,20200948,Teknik Industri,7,70.0
TR10002,Production Planning Intern,PT Techno Terapan,2,20211235,Manajemen,6,70.0
TR10002,Production Planning Intern,PT Techno Terapan,2,20201362,Teknik Industri,7,70.0
TR10003,HR Intern,PT Inovasi Digital,1,20210026,Psikologi,6,70.0
TR10003,HR Intern,PT Inovasi Digital,1,20190191,Manajemen,11,70.0
TR10003,HR Intern,PT Inovasi Digital,1,20200206,Manajemen,9,70.0
TR10003,HR Intern,PT Inovasi Digital,1,20210344,Manajemen,6,70.0
TR10003,HR Intern,PT Inovasi Digital,1,20211737,Psikologi,7,70.0
TR10004,Data Analyst,PT Makmur Terapan,1,20193988,Statistika,11,94.0
TR10004,Data Analyst,PT Makmur Terapan,1,202113265,Statistika,7,94.0
TR10004,Data Analyst,PT Makmur Terapan,1,202013923,Statistika,8,94.0
TR10004,Data Analyst,PT Makmur Terapan,1,202122258,Statistika,7,94.0
TR10004,Data Analyst,PT Makmur Terapan,1,20221541,Statistika,4,88.0
TR10005,Data Analyst,CV Cipta Indonesia,3,20206600,Ekonomi Pembangunan,7,88.0
TR10005,Data Analyst,CV Cipta Indonesia,3,202214345,Ekonomi Pembangunan,5,88.0
TR10005,Data Analyst,CV Cipta Indonesia,3,202118245,Ekonomi Pembangunan,6,88.0
TR10005,Data Analyst,CV Cipta Indonesia,3,20221506,Ekonomi Pembangunan,5,82.0
TR10005,Data Analyst,CV Cipta Indonesia,3,20212179,Ekonomi Pembangunan,7,82.0
TR10006,Data Analyst,PT Global Abadi,4,202016029,Sistem Informasi,9,94.0
TR10006,Data Analyst,PT Global Abadi,4,20212646,Sistem Informasi,6,88.0
TR10006,Data Analyst,PT Global Abadi,4,20218729,Sistem Informasi,6,88.0
TR10006,Data Analyst,PT Global Abadi,4,20199143,Sistem Informasi,10,88.0
TR10006,Data Analyst,PT Global Abadi,4,202015174,Sistem Informasi,8,88.0
TR10008,Digital Marketing Intern,PT Nusa Cerdas,2,20191461,Ilmu Komunikasi,11,70.0
TR10008,Digital Marketing Intern,PT Nusa Cerdas,2,20201583,Ilmu Komunikasi,9,70.0
TR10008,Digital Marketing Intern,PT Nusa Cerdas,2,20202201,Desain Komunikasi Visual,9,70.0
TR10008,Digital Marketing Intern,PT Nusa Cerdas,2,20192608,Ilmu Komunikasi,9,70.0
TR10008,Digital Marketing Intern,PT Nusa Cerdas,2,20212862,Ilmu Komunikasi,7,70.0
TR10009,UI/UX Designer,PT Media Konsultan,1,20204478,Desain Komunikasi Visual,8,100.0
TR10009,UI/UX Designer,PT Media Konsultan,1,202011239,Desain Komunikasi Visual,8,100.0
TR10009,UI/UX Designer,PT Media Konsultan,1,202014892,Desain Komunikasi Visual,7,100.0
TR10009,UI/UX Designer,PT Media Konsultan,1,20199840,Desain Komunikasi Visual,11,85.0
TR10009,UI/UX Designer,PT Media Konsultan,1,201918638,Desain Komunikasi Visual,11,85.0
TR10012,Business Analyst,PT Gemilang Abadi,3,20212472,Manajemen,7,100.0
TR10012,Business Analyst,PT Gemilang Abadi,3,20212648,Statistika,5,100.0
TR10012,Business Analyst,PT Gemilang Abadi,3,20222716,Statistika,5,100.0
TR10012,Business Analyst,PT Gemilang Abadi,3,20213509,Manajemen,5,100.0
TR10012,Business Analyst,PT Gemilang Abadi,3,20204301,Statistika,7,100.0
TR10014,Research Assistant,PT Cakra Abadi,1,20211450,Psikologi,6,70.0
TR10014,Research Assistant,PT Cakra Abadi,1,20211869,Statistika,7,70.0
TR10014,Research Assistant,PT Cakra Abadi,1,20212219,Statistika,6,70.0
TR10014,Research Assistant,PT Cakra Abadi,1,20202666,Psikologi,8,70.0
TR10014,Research Assistant,PT Cakra Abadi,1,20213895,Psikologi,6,70.0
TR10015,Store Supervisor Intern,CV Cakra Mandiri,2,20210411,Manajemen,5,70.0
TR10015,Store Supervisor Intern,CV Cakra Mandiri,2,20220445,Manajemen,5,70.0
TR10015,Store Supervisor Intern,CV Cakra Mandiri,2,20203749,Manajemen,7,70.0
TR10015,Store Supervisor Intern,CV Cakra Mandiri,2,20228018,Manajemen,5,70.0
TR10015,Store Supervisor Intern,CV Cakra Mandiri,2,20219838,Manajemen,6,70.0
TR10017,NOC Technician,PT Bumi Global,3,20210158,Informatika,5,70.0
TR10017,NOC Technician,PT Bumi Global,3,20220346,Teknik Elektro,5,70.0
TR10017,NOC Technician,PT Bumi Global,3,20210378,Informatika,6,70.0
TR10017,NOC Technician,PT Bumi Global,3,20210383,Teknik Elektro,5,70.0
TR10017,NOC Technician,PT Bumi Global,3,20220614,Teknik Elektro,5,70.0
TR10019,Digital Marketing Intern,CV Esa Abadi,2,20210190,Desain Komunikasi Visual,6,70.0
TR10019,Digital Marketing Intern,CV Esa Abadi,2,20210885,Manajemen,6,70.0
TR10019,Digital Marketing Intern,CV Esa Abadi,2,20211108,Desain Komunikasi Visual,6,70.0
TR10019,Digital Marketing Intern,CV Esa Abadi,2,20211235,Manajemen,6,70.0
TR10019,Digital Marketing Intern,CV Esa Abadi,2,20221549,Desain Komunikasi Visual,5,70.0
TR10020,Data Analyst,PT Gemilang Inovasi,1,20215801,Statistika,7,94.0
TR10020,Data Analyst,PT Gemilang Inovasi,1,202110494,Statistika,7,94.0
TR10020,Data Analyst,PT Gemilang Inovasi,1,202114287,Statistika,6,94.0
TR10020,Data Analyst,PT Gemilang Inovasi,1,20214089,Statistika,7,88.0
TR10020,Data Analyst,PT Gemilang Inovasi,1,20204301,Statistika,7,88.0
TR10021,Customer Service Intern,PT Daya Terapan,1,20202666,Psikologi,8,70.0
TR10021,Customer Service Intern,PT Daya Terapan,1,20213216,Manajemen,7,70.0
TR10021,Customer Service Intern,PT Daya Terapan,1,20203952,Manajemen,9,70.0
TR10021,Customer Service Intern,PT Daya Terapan,1,20213981,Psikologi,7,70.0
TR10021,Customer Service Intern,PT Daya Terapan,1,20214016,Psikologi,7,70.0
TR10022,Motion Graphic Designer,PT Solusi Abadi,1,20200161,Desain Komunikasi Visual,8,70.0
TR10022,Motion Graphic Designer,PT Solusi Abadi,1,20212238,Desain Komunikasi Visual,7,70.0
TR10022,Motion Graphic Designer,PT Solusi Abadi,1,20193177,Desain Komunikasi Visual,9,70.0
TR10022,Motion Graphic Designer,PT Solusi Abadi,1,20204310,Desain Komunikasi Visual,7,70.0
TR10022,Motion Graphic Designer,PT Solusi Abadi,1,20197556,Desain Komunikasi Visual,11,70.0
TR10024,Research Assistant,CV Mitra Terapan,2,20200059,Farmasi,9,70.0
TR10024,Research Assistant,CV Mitra Terapan,2,20200620,Farmasi,7,70.0
TR10024,Research Assistant,CV Mitra Terapan,2,20211065,Agroteknologi,6,70.0
TR10024,Research Assistant,CV Mitra Terapan,2,20211589,Agroteknologi,6,70.0
TR10024,Research Assistant,CV Mitra Terapan,2,20212112,Agroteknologi,6,70.0
TR10025,Full Stack Developer,CV Digital Gemilang,1,20203510,Informatika,9,100.0
TR10025,Full Stack Developer,CV Digital Gemilang,1,20217053,Informatika,6,100.0
TR10025,Full Stack Developer,CV Digital Gemilang,1,202114733,Informatika,7,100.0
TR10025,Full Stack Developer,CV Digital Gemilang,1,20210409,Sistem Informasi,7,85.0
TR10025,Full Stack Developer,CV Digital Gemilang,1,20212546,Sistem Informasi,6,85.0
TR10026,Quality Control Staff,CV Makmur Data,2,20200059,Farmasi,9,70.0
TR10026,Quality Control Staff,CV Makmur Data,2,20220083,Agroteknologi,4,70.0
TR10026,Quality Control Staff,CV Makmur Data,2,20200620,Farmasi,7,70.0
TR10026,Quality Control Staff,CV Makmur Data,2,20211065,Agroteknologi,6,70.0
TR10026,Quality Control Staff,CV Makmur Data,2,20211224,Farmasi,5,70.0
TR10027,IT Support,PT Cakra Sejahtera,1,20210158,Informatika,5,70.0
TR10027,IT Support,PT Cakra Sejahtera,1,20220346,Teknik Elektro,5,70.0
TR10027,IT Support,PT Cakra Sejahtera,1,20210378,Informatika,6,70.0
TR10027,IT Support,PT Cakra Sejahtera,1,20210383,Teknik Elektro,5,70.0
TR10027,IT Support,PT Cakra Sejahtera,1,20220614,Teknik Elektro,5,70.0
TR10028,Business Analyst,CV Sejahtera Inovasi,1,20210409,Sistem Informasi,7,100.0
TR10028,Business Analyst,CV Sejahtera Inovasi,1,20201858,Statistika,9,100.0
TR10028,Business Analyst,CV Sejahtera Inovasi,1,20214430,Statistika,6,100.0
TR10028,Business Analyst,CV Sejahtera Inovasi,1,202110097,Statistika,7,100.0
TR10028,Business Analyst,CV Sejahtera Inovasi,1,202110710,Statistika,6,100.0
TR10029,Content Writer,PT Andalas Inovasi,2,20200737,Ilmu Komunikasi,8,70.0
TR10029,Content Writer,PT Andalas Inovasi,2,20201384,Sastra Inggris,7,70.0
TR10029,Content Writer,PT Andalas Inovasi,2,20201719,Ilmu Komunikasi,7,70.0
TR10029,Content Writer,PT Andalas Inovasi,2,20201920,Sastra Inggris,8,70.0
TR10029,Content Writer,PT Andalas Inovasi,2,20211980,Sastra Inggris,6,70.0
TR1003,Data Analyst,PT Indo Bangsa,4,20193988,Statistika,11,94.0
TR1003,Data Analyst,PT Indo Bangsa,4,202113265,Statistika,7,94.0
TR1003,Data Analyst,PT Indo Bangsa,4,202013923,Statistika,8,94.0
TR1003,Data Analyst,PT Indo Bangsa,4,202122258,Statistika,7,94.0
TR1003,Data Analyst,PT Indo Bangsa,4,20221541,Statistika,4,88.0
TR10030,Data Entry Operator,CV Bangkit Global,1,20210173,Akuntansi,7,70.0
TR10030,Data Entry Operator,CV Bangkit Global,1,20210183,Akuntansi,7,70.0
TR10030,Data Entry Operator,CV Bangkit Global,1,20200322,Sistem Informasi,7,70.0
TR10030,Data Entry Operator,CV Bangkit Global,1,20210406,Akuntansi,7,70.0
TR10030,Data Entry Operator,CV Bangkit Global,1,20190423,Akuntansi,11,70.0
TR10031,Photographer Intern,CV Sentosa Perkasa,2,20210190,Desain Komunikasi Visual,6,70.0
TR10031,Photographer Intern,CV Sentosa Perkasa,2,20211108,Desain Komunikasi Visual,6,70.0
TR10031,Photographer Intern,CV Sentosa Perkasa,2,20191461,Ilmu Komunikasi,11,70.0
TR10031,Photographer Intern,CV Sentosa Perkasa,2,20211562,Desain Komunikasi Visual,6,70.0
TR10031,Photographer Intern,CV Sentosa Perkasa,2,20201583,Ilmu Komunikasi,9,70.0
TR10032,Business Process Analyst,CV Inovasi Digital,4,20190191,Manajemen,11,70.0
TR10032,Business Process Analyst,CV Inovasi Digital,4,20200206,Manajemen,9,70.0
TR10032,Business Process Analyst,CV Inovasi Digital,4,20210342,Sistem Informasi,5,70.0
TR10032,Business Process Analyst,CV Inovasi Digital,4,20210344,Manajemen,6,70.0
TR10032,Business Process Analyst,CV Inovasi Digital,4,20220601,Sistem Informasi,5,70.0
TR10033,Internal Auditor,CV Techno Karya,1,20201257,Akuntansi,9,70.0
TR10033,Internal Auditor,CV Techno Karya,1,20201505,Akuntansi,8,70.0
TR10033,Internal Auditor,CV Techno Karya,1,20202090,Akuntansi,7,70.0
TR10033,Internal Auditor,CV Techno Karya,1,20213529,Akuntansi,7,70.0
TR10033,Internal Auditor,CV Techno Karya,1,20214113,Akuntansi,6,70.0
TR10034,Lab Technician Intern,CV Makmur Bangsa,2,20200059,Farmasi,9,70.0
TR10034,Lab Technician Intern,CV Makmur Bangsa,2,20200620,Farmasi,7,70.0
TR10034,Lab Technician Intern,CV Makmur Bangsa,2,20211065,Agroteknologi,6,70.0
TR10034,Lab Technician Intern,CV Makmur Bangsa,2,20211224,Farmasi,5,70.0
TR10034,Lab Technician Intern,CV Makmur Bangsa,2,20211589,Agroteknologi,6,70.0
TR10035,Underwriting Intern,PT Mitra Global,2,20210120,Akuntansi,7,70.0
TR10035,Underwriting Intern,PT Mitra Global,2,20203749,Manajemen,7,70.0
TR10035,Underwriting Intern,PT Mitra Global,2,20204124,Akuntansi,9,70.0
TR10035,Underwriting Intern,PT Mitra Global,2,20195803,Akuntansi,11,70.0
TR10035,Underwriting Intern,PT Mitra Global,2,20207140,Akuntansi,9,70.0
TR10036,Data Analyst,PT Makmur Teknologi,2,20193988,Statistika,11,94.0
TR10036,Data Analyst,PT Makmur Teknologi,2,202113265,Statistika,7,94.0
TR10036,Data Analyst,PT Makmur Teknologi,2,202013923,Statistika,8,94.0
TR10036,Data Analyst,PT Makmur Teknologi,2,202122258,Statistika,7,94.0
TR10036,Data Analyst,PT Makmur Teknologi,2,20212219,Statistika,6,88.0
TR10037,IT Support,PT Perkasa Bangsa,2,20200322,Sistem Informasi,7,70.0
TR10037,IT Support,PT Perkasa Bangsa,2,20220336,Sistem Informasi,4,70.0
TR10037,IT Support,PT Perkasa Bangsa,2,20210338,Pendidikan Teknik Informatika,6,70.0
TR10037,IT Support,PT Perkasa Bangsa,2,20200418,Pendidikan Teknik Informatika,7,70.0
TR10037,IT Support,PT Perkasa Bangsa,2,20200472,Pendidikan Teknik Informatika,7,70.0
TR10039,IT Support,PT Sentosa Media,4,20190640,Teknik Elektro,10,70.0
TR10039,IT Support,PT Sentosa Media,4,20202091,Pendidikan Teknik Informatika,9,70.0
TR10039,IT Support,PT Sentosa Media,4,20204917,Pendidikan Teknik Informatika,7,70.0
TR10039,IT Support,PT Sentosa Media,4,20214949,Pendidikan Teknik Informatika,7,70.0
TR10039,IT Support,PT Sentosa Media,4,20197295,Teknik Elektro,9,70.0
TR1004,Regulatory Affairs Intern,CV Mitra Terapan,2,20210272,Farmasi,6,70.0
TR1004,Regulatory Affairs Intern,CV Mitra Terapan,2,20211950,Ilmu Hukum,7,70.0
TR1004,Regulatory Affairs Intern,CV Mitra Terapan,2,20212245,Ilmu Hukum,7,70.0
TR1004,Regulatory Affairs Intern,CV Mitra Terapan,2,20212409,Ilmu Hukum,6,70.0
TR1004,Regulatory Affairs Intern,CV Mitra Terapan,2,20213276,Ilmu Hukum,6,70.0
TR10040,Copywriter,PT Bangkit Solusi,1,20200697,Ilmu Komunikasi,9,70.0
TR10040,Copywriter,PT Bangkit Solusi,1,20190815,Sastra Inggris,9,70.0
TR10040,Copywriter,PT Bangkit Solusi,1,20201042,Ilmu Komunikasi,8,70.0
TR10040,Copywriter,PT Bangkit Solusi,1,20205060,Sastra Inggris,7,70.0
TR10040,Copywriter,PT Bangkit Solusi,1,20215935,Ilmu Komunikasi,7,70.0
TR10041,Underwriting Intern,CV Esa Mandiri,3,20210173,Akuntansi,7,70.0
TR10041,Underwriting Intern,CV Esa Mandiri,3,20210183,Akuntansi,7,70.0
TR10041,Underwriting Intern,CV Esa Mandiri,3,20220374,Akuntansi,5,70.0
TR10041,Underwriting Intern,CV Esa Mandiri,3,20210406,Akuntansi,7,70.0
TR10041,Underwriting Intern,CV Esa Mandiri,3,20190423,Akuntansi,11,70.0
TR10042,Marketing Staff,PT Cakra Bersama,3,20210190,Desain Komunikasi Visual,6,70.0
TR10042,Marketing Staff,PT Cakra Bersama,3,20210885,Manajemen,6,70.0
TR10042,Marketing Staff,PT Cakra Bersama,3,20211108,Desain Komunikasi Visual,6,70.0
TR10042,Marketing Staff,PT Cakra Bersama,3,20211235,Manajemen,6,70.0
TR10042,Marketing Staff,PT Cakra Bersama,3,20221549,Desain Komunikasi Visual,5,70.0
TR10043,Digital Marketing Intern,PT Bangkit Pratama,2,20210885,Manajemen,6,70.0
TR10043,Digital Marketing Intern,PT Bangkit Pratama,2,20211235,Manajemen,6,70.0
TR10043,Digital Marketing Intern,PT Bangkit Pratama,2,20191461,Ilmu Komunikasi,11,70.0
TR10043,Digital Marketing Intern,PT Bangkit Pratama,2,20201583,Ilmu Komunikasi,9,70.0
TR10043,Digital Marketing Intern,PT Bangkit Pratama,2,20211884,Manajemen,6,70.0
TR10044,Mechanical Engineer Intern,PT Techno Karya,3,20200657,Teknik Mesin,7,85.0
TR10044,Mechanical Engineer Intern,PT Techno Karya,3,202014891,Teknik Mesin,9,85.0
TR10044,Mechanical Engineer Intern,PT Techno Karya,3,202016382,Teknik Mesin,9,85.0
TR10044,Mechanical Engineer Intern,PT Techno Karya,3,201916904,Teknik Mesin,9,85.0
TR10044,Mechanical Engineer Intern,PT Techno Karya,3,202020934,Teknik Mesin,8,85.0
TR10045,Geologist Intern,CV Karya Logistik,1,20211636,Teknik Sipil,7,70.0
TR10045,Geologist Intern,CV Karya Logistik,1,20213404,Teknik Sipil,7,70.0
TR10045,Geologist Intern,CV Karya Logistik,1,20204038,Teknik Sipil,7,70.0
TR10045,Geologist Intern,CV Karya Logistik,1,20204998,Teknik Sipil,9,70.0
TR10045,Geologist Intern,CV Karya Logistik,1,20195891,Teknik Sipil,9,70.0
TR10046,Content Writer,CV Inti Logistik,2,20210229,Sastra Inggris,6,70.0
